GeneID	PathwayID	Symbol	ENSEMBL
100132463	hsa04530	CLDN24	ENSG00000185758
100288814	hsa04530	CLDN34	ENSG00000234469
100506658	hsa04530	OCLN	ENSG00000197822
10092	hsa04530	ARPC5	ENSG00000162704
10093	hsa04530	ARPC4	ENSG00000241553
10094	hsa04530	ARPC3	ENSG00000111229
10095	hsa04530	ARPC1B	ENSG00000130429
10096	hsa04530	ACTR3	ENSG00000115091
10097	hsa04530	ACTR2	ENSG00000138071
10109	hsa04530	ARPC2	ENSG00000163466
1019	hsa04530	CDK4	ENSG00000135446
10207	hsa04530	PATJ	ENSG00000132849
10376	hsa04530	TUBA1B	ENSG00000123416
103910	hsa04530	MYL12B	ENSG00000118680
10398	hsa04530	MYL9	ENSG00000101335
10552	hsa04530	ARPC1A	ENSG00000241685
10627	hsa04530	MYL12A	ENSG00000101608
10686	hsa04530	CLDN16	ENSG00000113946
1080	hsa04530	CFTR	ENSG00000001626
11149	hsa04530	BVES	ENSG00000112276
112714	hsa04530	TUBA3E	ENSG00000152086
113457	hsa04530	TUBA3D	ENSG00000075886
11346	hsa04530	SYNPO	ENSG00000171992
123720	hsa04530	WHAMM	ENSG00000156232
1364	hsa04530	CLDN4	ENSG00000189143
1365	hsa04530	CLDN3	ENSG00000165215
1366	hsa04530	CLDN7	ENSG00000181885
137075	hsa04530	CLDN23	ENSG00000253958
140465	hsa04530	MYL6B	ENSG00000196465
149461	hsa04530	CLDN19	ENSG00000164007
150084	hsa04530	IGSF5	ENSG00000183067
153562	hsa04530	MARVELD2	ENSG00000152939
154796	hsa04530	AMOT	ENSG00000126016
154810	hsa04530	AMOTL1	ENSG00000166025
1739	hsa04530	DLG1	ENSG00000075711
1740	hsa04530	DLG2	ENSG00000150672
1741	hsa04530	DLG3	ENSG00000082458
2017	hsa04530	CTTN	ENSG00000085733
2064	hsa04530	ERBB2	ENSG00000141736
23327	hsa04530	NEDD4L	ENSG00000049759
23370	hsa04530	ARHGEF18	ENSG00000104880
23513	hsa04530	SCRIB	ENSG00000180900
23562	hsa04530	CLDN14	ENSG00000159261
24146	hsa04530	CLDN15	ENSG00000106404
2626	hsa04530	GATA4	ENSG00000136574
26285	hsa04530	CLDN17	ENSG00000156282
27134	hsa04530	TJP3	ENSG00000105289
3059	hsa04530	HCLS1	ENSG00000180353
3308	hsa04530	HSPA4	ENSG00000170606
3688	hsa04530	ITGB1	ENSG00000150093
3725	hsa04530	JUN	ENSG00000177606
387	hsa04530	RHOA	ENSG00000067560
3993	hsa04530	LLGL2	ENSG00000073350
3996	hsa04530	LLGL1	ENSG00000131899
4214	hsa04530	MAP3K1	ENSG00000095015
4217	hsa04530	MAP3K5	ENSG00000197442
4218	hsa04530	RAB8A	ENSG00000167461
4301	hsa04530	AFDN	ENSG00000130396
4478	hsa04530	MSN	ENSG00000147065
4627	hsa04530	MYH9	ENSG00000100345
4628	hsa04530	MYH10	ENSG00000133026
4629	hsa04530	MYH11	ENSG00000133392
4633	hsa04530	MYL2	ENSG00000111245
4637	hsa04530	MYL6	ENSG00000092841
4734	hsa04530	NEDD4	ENSG00000069869
4771	hsa04530	NF2	ENSG00000186575
49861	hsa04530	CLDN20	ENSG00000171217
5010	hsa04530	CLDN11	ENSG00000013297
50848	hsa04530	F11R	ENSG00000158769
50855	hsa04530	PARD6A	ENSG00000102981
5111	hsa04530	PCNA	ENSG00000132646
51208	hsa04530	CLDN18	ENSG00000066405
51421	hsa04530	AMOTL2	ENSG00000114019
51422	hsa04530	PRKAG2	ENSG00000106617
51735	hsa04530	RAPGEF6	ENSG00000158987
51762	hsa04530	RAB8B	ENSG00000166128
51807	hsa04530	TUBA8	ENSG00000183785
53632	hsa04530	PRKAG3	ENSG00000115592
53842	hsa04530	CLDN22	ENSG00000177300
54566	hsa04530	EPB41L4B	ENSG00000095203
55114	hsa04530	ARHGAP17	ENSG00000140750
5515	hsa04530	PPP2CA	ENSG00000113575
5516	hsa04530	PPP2CB	ENSG00000104695
5518	hsa04530	PPP2R1A	ENSG00000105568
5519	hsa04530	PPP2R1B	ENSG00000137713
5520	hsa04530	PPP2R2A	ENSG00000221914
5521	hsa04530	PPP2R2B	ENSG00000156475
5522	hsa04530	PPP2R2C	ENSG00000074211
5562	hsa04530	PRKAA1	ENSG00000132356
5563	hsa04530	PRKAA2	ENSG00000162409
5564	hsa04530	PRKAB1	ENSG00000111725
5565	hsa04530	PRKAB2	ENSG00000131791
5566	hsa04530	PRKACA	ENSG00000072062
5567	hsa04530	PRKACB	ENSG00000142875
5568	hsa04530	PRKACG	ENSG00000165059
5571	hsa04530	PRKAG1	ENSG00000181929
5581	hsa04530	PRKCE	ENSG00000171132
5584	hsa04530	PRKCI	ENSG00000163558
55844	hsa04530	PPP2R2D	ENSG00000175470
5590	hsa04530	PRKCZ	ENSG00000067606
5599	hsa04530	MAPK8	ENSG00000107643
5601	hsa04530	MAPK9	ENSG00000050748
5602	hsa04530	MAPK10	ENSG00000109339
5609	hsa04530	MAP2K7	ENSG00000076984
56288	hsa04530	PARD3	ENSG00000148498
57180	hsa04530	ACTR3B	ENSG00000133627
57530	hsa04530	CGN	ENSG00000143375
57826	hsa04530	RAP2C	ENSG00000123728
58494	hsa04530	JAM2	ENSG00000154721
58538	hsa04530	MPP4	ENSG00000082126
5872	hsa04530	RAB13	ENSG00000143545
5879	hsa04530	RAC1	ENSG00000136238
5906	hsa04530	RAP1A	ENSG00000116473
595	hsa04530	CCND1	ENSG00000110092
5962	hsa04530	RDX	ENSG00000137710
60	hsa04530	ACTB	ENSG00000075624
6093	hsa04530	ROCK1	ENSG00000067900
64398	hsa04530	PALS1	ENSG00000072415
644672	hsa04530	CLDN25	ENSG00000228607
653857	hsa04530	ACTR3C	ENSG00000106526
6714	hsa04530	SRC	ENSG00000197122
6794	hsa04530	STK11	ENSG00000118046
7074	hsa04530	TIAM1	ENSG00000156299
7082	hsa04530	TJP1	ENSG00000104067
71	hsa04530	ACTG1	ENSG00000184009
7122	hsa04530	CLDN5	ENSG00000184113
7277	hsa04530	TUBA4A	ENSG00000127824
7278	hsa04530	TUBA3C	ENSG00000198033
7408	hsa04530	VASP	ENSG00000125753
7430	hsa04530	EZR	ENSG00000092820
7454	hsa04530	WAS	ENSG00000015285
776	hsa04530	CACNA1D	ENSG00000157388
7846	hsa04530	TUBA1A	ENSG00000167552
79778	hsa04530	MICALL2	ENSG00000164877
79784	hsa04530	MYH14	ENSG00000105357
79861	hsa04530	TUBAL3	ENSG00000178462
81	hsa04530	ACTN4	ENSG00000130402
81873	hsa04530	ARPC5L	ENSG00000136950
8189	hsa04530	SYMPK	ENSG00000125755
83700	hsa04530	JAM3	ENSG00000166086
84552	hsa04530	PARD6G	ENSG00000178184
84612	hsa04530	PARD6B	ENSG00000124171
84790	hsa04530	TUBA1C	ENSG00000167553
84952	hsa04530	CGNL1	ENSG00000128849
8531	hsa04530	YBX3	ENSG00000060138
861	hsa04530	RUNX1	ENSG00000159216
87	hsa04530	ACTN1	ENSG00000072110
8777	hsa04530	MPDZ	ENSG00000107186
9069	hsa04530	CLDN12	ENSG00000157224
9071	hsa04530	CLDN10	ENSG00000134873
9073	hsa04530	CLDN8	ENSG00000156284
9074	hsa04530	CLDN6	ENSG00000184697
9075	hsa04530	CLDN2	ENSG00000165376
9076	hsa04530	CLDN1	ENSG00000163347
9080	hsa04530	CLDN9	ENSG00000213937
909	hsa04530	CD1A	ENSG00000158477
910	hsa04530	CD1B	ENSG00000158485
911	hsa04530	CD1C	ENSG00000158481
912	hsa04530	CD1D	ENSG00000158473
913	hsa04530	CD1E	ENSG00000158488
9181	hsa04530	ARHGEF2	ENSG00000116584
91862	hsa04530	MARVELD3	ENSG00000140832
9223	hsa04530	MAGI1	ENSG00000151276
92359	hsa04530	CRB3	ENSG00000130545
93643	hsa04530	TJAP1	ENSG00000137221
9368	hsa04530	NHERF1	ENSG00000109062
9414	hsa04530	TJP2	ENSG00000119139
9475	hsa04530	ROCK2	ENSG00000134318
9693	hsa04530	RAPGEF2	ENSG00000109756
998	hsa04530	CDC42	ENSG00000070831
10376	hsa04540	TUBA1B	ENSG00000123416
10381	hsa04540	TUBB3	ENSG00000258947
10382	hsa04540	TUBB4A	ENSG00000104833
10383	hsa04540	TUBB4B	ENSG00000188229
107	hsa04540	ADCY1	ENSG00000164742
10746	hsa04540	MAP3K2	ENSG00000169967
108	hsa04540	ADCY2	ENSG00000078295
109	hsa04540	ADCY3	ENSG00000138031
111	hsa04540	ADCY5	ENSG00000173175
112	hsa04540	ADCY6	ENSG00000174233
112714	hsa04540	TUBA3E	ENSG00000152086
113	hsa04540	ADCY7	ENSG00000121281
113457	hsa04540	TUBA3D	ENSG00000075886
114	hsa04540	ADCY8	ENSG00000155897
115	hsa04540	ADCY9	ENSG00000162104
1453	hsa04540	CSNK1D	ENSG00000141551
153	hsa04540	ADRB1	ENSG00000043591
1812	hsa04540	DRD1	ENSG00000184845
1813	hsa04540	DRD2	ENSG00000149295
1902	hsa04540	LPAR1	ENSG00000198121
1950	hsa04540	EGF	ENSG00000138798
1956	hsa04540	EGFR	ENSG00000146648
196883	hsa04540	ADCY4	ENSG00000129467
203068	hsa04540	TUBB	ENSG00000196230
23236	hsa04540	PLCB1	ENSG00000182621
2697	hsa04540	GJA1	ENSG00000152661
2767	hsa04540	GNA11	ENSG00000088256
2770	hsa04540	GNAI1	ENSG00000127955
2771	hsa04540	GNAI2	ENSG00000114353
2773	hsa04540	GNAI3	ENSG00000065135
2776	hsa04540	GNAQ	ENSG00000156052
2778	hsa04540	GNAS	ENSG00000087460
2885	hsa04540	GRB2	ENSG00000177885
2911	hsa04540	GRM1	ENSG00000152822
2915	hsa04540	GRM5	ENSG00000168959
2977	hsa04540	GUCY1A2	ENSG00000152402
2982	hsa04540	GUCY1A1	ENSG00000164116
2983	hsa04540	GUCY1B1	ENSG00000061918
3265	hsa04540	HRAS	ENSG00000174775
3356	hsa04540	HTR2A	ENSG00000102468
3357	hsa04540	HTR2B	ENSG00000135914
3358	hsa04540	HTR2C	ENSG00000147246
347688	hsa04540	TUBB8	ENSG00000261456
347733	hsa04540	TUBB2B	ENSG00000137285
3708	hsa04540	ITPR1	ENSG00000150995
3709	hsa04540	ITPR2	ENSG00000123104
3710	hsa04540	ITPR3	ENSG00000096433
3845	hsa04540	KRAS	ENSG00000133703
4893	hsa04540	NRAS	ENSG00000213281
5154	hsa04540	PDGFA	ENSG00000197461
5155	hsa04540	PDGFB	ENSG00000100311
5156	hsa04540	PDGFRA	ENSG00000134853
5159	hsa04540	PDGFRB	ENSG00000113721
51807	hsa04540	TUBA8	ENSG00000183785
5330	hsa04540	PLCB2	ENSG00000137841
5331	hsa04540	PLCB3	ENSG00000149782
5332	hsa04540	PLCB4	ENSG00000101333
5566	hsa04540	PRKACA	ENSG00000072062
5567	hsa04540	PRKACB	ENSG00000142875
5568	hsa04540	PRKACG	ENSG00000165059
5578	hsa04540	PRKCA	ENSG00000154229
5579	hsa04540	PRKCB	ENSG00000166501
5582	hsa04540	PRKCG	ENSG00000126583
5592	hsa04540	PRKG1	ENSG00000185532
5593	hsa04540	PRKG2	ENSG00000138669
5594	hsa04540	MAPK1	ENSG00000100030
5595	hsa04540	MAPK3	ENSG00000102882
5598	hsa04540	MAPK7	ENSG00000166484
56034	hsa04540	PDGFC	ENSG00000145431
5604	hsa04540	MAP2K1	ENSG00000169032
5605	hsa04540	MAP2K2	ENSG00000126934
5607	hsa04540	MAP2K5	ENSG00000137764
57369	hsa04540	GJD2	ENSG00000159248
5894	hsa04540	RAF1	ENSG00000132155
6654	hsa04540	SOS1	ENSG00000115904
6655	hsa04540	SOS2	ENSG00000100485
6714	hsa04540	SRC	ENSG00000197122
7082	hsa04540	TJP1	ENSG00000104067
7277	hsa04540	TUBA4A	ENSG00000127824
7278	hsa04540	TUBA3C	ENSG00000198033
7280	hsa04540	TUBB2A	ENSG00000137267
7846	hsa04540	TUBA1A	ENSG00000167552
79861	hsa04540	TUBAL3	ENSG00000178462
80310	hsa04540	PDGFD	ENSG00000170962
81027	hsa04540	TUBB1	ENSG00000101162
84617	hsa04540	TUBB6	ENSG00000176014
84790	hsa04540	TUBA1C	ENSG00000167553
983	hsa04540	CDK1	ENSG00000170312
10000	hsa04550	AKT3	ENSG00000117020
100532731	hsa04550	COMMD3-BMI1	ENSG00000269897
10297	hsa04550	APC2	ENSG00000115266
10336	hsa04550	PCGF3	ENSG00000185619
10637	hsa04550	LEFTY1	ENSG00000243709
11211	hsa04550	FZD10	ENSG00000111432
130399	hsa04550	ACVR1C	ENSG00000123612
1432	hsa04550	MAPK14	ENSG00000112062
1499	hsa04550	CTNNB1	ENSG00000168036
1749	hsa04550	DLX5	ENSG00000105880
1852	hsa04550	DUSP9	ENSG00000130829
1855	hsa04550	DVL1	ENSG00000107404
1856	hsa04550	DVL2	ENSG00000004975
1857	hsa04550	DVL3	ENSG00000161202
207	hsa04550	AKT1	ENSG00000142208
208	hsa04550	AKT2	ENSG00000105221
2103	hsa04550	ESRRB	ENSG00000119715
2247	hsa04550	FGF2	ENSG00000138685
2260	hsa04550	FGFR1	ENSG00000077782
2261	hsa04550	FGFR3	ENSG00000068078
2263	hsa04550	FGFR2	ENSG00000066468
2264	hsa04550	FGFR4	ENSG00000160867
2535	hsa04550	FZD2	ENSG00000180340
2885	hsa04550	GRB2	ENSG00000177885
2932	hsa04550	GSK3B	ENSG00000082701
3175	hsa04550	ONECUT1	ENSG00000169856
3198	hsa04550	HOXA1	ENSG00000105991
3211	hsa04550	HOXB1	ENSG00000120094
3231	hsa04550	HOXD1	ENSG00000128645
324	hsa04550	APC	ENSG00000134982
3265	hsa04550	HRAS	ENSG00000174775
3397	hsa04550	ID1	ENSG00000125968
3398	hsa04550	ID2	ENSG00000115738
3399	hsa04550	ID3	ENSG00000117318
3400	hsa04550	ID4	ENSG00000172201
3479	hsa04550	IGF1	ENSG00000017427
3480	hsa04550	IGF1R	ENSG00000140443
3572	hsa04550	IL6ST	ENSG00000134352
3624	hsa04550	INHBA	ENSG00000122641
3625	hsa04550	INHBB	ENSG00000163083
3626	hsa04550	INHBC	ENSG00000175189
3670	hsa04550	ISL1	ENSG00000016082
3716	hsa04550	JAK1	ENSG00000162434
3717	hsa04550	JAK2	ENSG00000096968
3718	hsa04550	JAK3	ENSG00000105639
3720	hsa04550	JARID2	ENSG00000008083
3845	hsa04550	KRAS	ENSG00000133703
388112	hsa04550	NANOGP8	ENSG00000255192
3976	hsa04550	LIF	ENSG00000128342
3977	hsa04550	LIFR	ENSG00000113594
4086	hsa04550	SMAD1	ENSG00000170365
4087	hsa04550	SMAD2	ENSG00000175387
4088	hsa04550	SMAD3	ENSG00000166949
4089	hsa04550	SMAD4	ENSG00000141646
4090	hsa04550	SMAD5	ENSG00000113658
4093	hsa04550	SMAD9	ENSG00000120693
4211	hsa04550	MEIS1	ENSG00000143995
4609	hsa04550	MYC	ENSG00000136997
4617	hsa04550	MYF5	ENSG00000111049
463	hsa04550	ZFHX3	ENSG00000140836
4762	hsa04550	NEUROG1	ENSG00000181965
4838	hsa04550	NODAL	ENSG00000156574
4893	hsa04550	NRAS	ENSG00000213281
5013	hsa04550	OTX1	ENSG00000115507
5080	hsa04550	PAX6	ENSG00000007372
51384	hsa04550	WNT16	ENSG00000002745
5290	hsa04550	PIK3CA	ENSG00000121879
5291	hsa04550	PIK3CB	ENSG00000051382
5293	hsa04550	PIK3CD	ENSG00000171608
5295	hsa04550	PIK3R1	ENSG00000145675
5296	hsa04550	PIK3R2	ENSG00000105647
54361	hsa04550	WNT4	ENSG00000162552
5460	hsa04550	POU5F1	ENSG00000204531
5462	hsa04550	POU5F1B	ENSG00000212993
55183	hsa04550	RIF1	ENSG00000080345
5594	hsa04550	MAPK1	ENSG00000100030
5595	hsa04550	MAPK3	ENSG00000102882
5600	hsa04550	MAPK11	ENSG00000185386
5603	hsa04550	MAPK13	ENSG00000156711
5604	hsa04550	MAP2K1	ENSG00000169032
5605	hsa04550	MAP2K2	ENSG00000126934
56916	hsa04550	SMARCAD1	ENSG00000163104
5894	hsa04550	RAF1	ENSG00000132155
5978	hsa04550	REST	ENSG00000084093
6300	hsa04550	MAPK12	ENSG00000188130
64211	hsa04550	LHX5	ENSG00000089116
648	hsa04550	BMI1	ENSG00000168283
6498	hsa04550	SKIL	ENSG00000136603
652	hsa04550	BMP4	ENSG00000125378
657	hsa04550	BMPR1A	ENSG00000107779
658	hsa04550	BMPR1B	ENSG00000138696
659	hsa04550	BMPR2	ENSG00000204217
6657	hsa04550	SOX2	ENSG00000181449
6774	hsa04550	STAT3	ENSG00000168610
6926	hsa04550	TBX3	ENSG00000135111
6929	hsa04550	TCF3	ENSG00000071564
6932	hsa04550	TCF7	ENSG00000081059
7044	hsa04550	LEFTY2	ENSG00000143768
7471	hsa04550	WNT1	ENSG00000125084
7472	hsa04550	WNT2	ENSG00000105989
7473	hsa04550	WNT3	ENSG00000108379
7474	hsa04550	WNT5A	ENSG00000114251
7475	hsa04550	WNT6	ENSG00000115596
7476	hsa04550	WNT7A	ENSG00000154764
7477	hsa04550	WNT7B	ENSG00000188064
7478	hsa04550	WNT8A	ENSG00000061492
7479	hsa04550	WNT8B	ENSG00000075290
7480	hsa04550	WNT10B	ENSG00000169884
7481	hsa04550	WNT11	ENSG00000085741
7482	hsa04550	WNT2B	ENSG00000134245
7483	hsa04550	WNT9A	ENSG00000143816
7484	hsa04550	WNT9B	ENSG00000158955
7547	hsa04550	ZIC3	ENSG00000156925
7703	hsa04550	PCGF2	ENSG00000277258
7855	hsa04550	FZD5	ENSG00000163251
7976	hsa04550	FZD3	ENSG00000104290
79923	hsa04550	NANOG	ENSG00000111704
7994	hsa04550	KAT6A	ENSG00000083168
80326	hsa04550	WNT10A	ENSG00000135925
80712	hsa04550	ESX1	ENSG00000123576
81029	hsa04550	WNT5B	ENSG00000111186
8312	hsa04550	AXIN1	ENSG00000103126
8313	hsa04550	AXIN2	ENSG00000168646
8321	hsa04550	FZD1	ENSG00000157240
8322	hsa04550	FZD4	ENSG00000174804
8323	hsa04550	FZD6	ENSG00000164930
8324	hsa04550	FZD7	ENSG00000155760
8325	hsa04550	FZD8	ENSG00000177283
8326	hsa04550	FZD9	ENSG00000188763
83729	hsa04550	INHBE	ENSG00000139269
84108	hsa04550	PCGF6	ENSG00000156374
84333	hsa04550	PCGF5	ENSG00000180628
84759	hsa04550	PCGF1	ENSG00000115289
8503	hsa04550	PIK3R3	ENSG00000117461
8820	hsa04550	HESX1	ENSG00000163666
89780	hsa04550	WNT3A	ENSG00000154342
90	hsa04550	ACVR1	ENSG00000115170
91	hsa04550	ACVR1B	ENSG00000135503
92	hsa04550	ACVR2A	ENSG00000121989
93	hsa04550	ACVR2B	ENSG00000114739
9314	hsa04550	KLF4	ENSG00000136826
9421	hsa04550	HAND1	ENSG00000113196
9869	hsa04550	SETDB1	ENSG00000143379
10544	hsa04610	PROCR	ENSG00000101000
10747	hsa04610	MASP2	ENSG00000009724
10877	hsa04610	CFHR4	ENSG00000134365
10878	hsa04610	CFHR3	ENSG00000116785
11326	hsa04610	VSIG4	ENSG00000155659
1191	hsa04610	CLU	ENSG00000120885
1361	hsa04610	CPB2	ENSG00000080618
1378	hsa04610	CR1	ENSG00000203710
1379	hsa04610	CR1L	ENSG00000197721
1380	hsa04610	CR2	ENSG00000117322
1604	hsa04610	CD55	ENSG00000196352
1675	hsa04610	CFD	ENSG00000197766
2	hsa04610	A2M	ENSG00000175899
2147	hsa04610	F2	ENSG00000180210
2149	hsa04610	F2R	ENSG00000181104
2151	hsa04610	F2RL2	ENSG00000164220
2152	hsa04610	F3	ENSG00000117525
2153	hsa04610	F5	ENSG00000198734
2155	hsa04610	F7	ENSG00000057593
2157	hsa04610	F8	ENSG00000185010
2158	hsa04610	F9	ENSG00000101981
2159	hsa04610	F10	ENSG00000126218
2160	hsa04610	F11	ENSG00000088926
2161	hsa04610	F12	ENSG00000131187
2162	hsa04610	F13A1	ENSG00000124491
2165	hsa04610	F13B	ENSG00000143278
2243	hsa04610	FGA	ENSG00000171560
2244	hsa04610	FGB	ENSG00000171564
2266	hsa04610	FGG	ENSG00000171557
3053	hsa04610	SERPIND1	ENSG00000099937
3075	hsa04610	CFH	ENSG00000000971
3078	hsa04610	CFHR1	ENSG00000244414
3080	hsa04610	CFHR2	ENSG00000080910
3426	hsa04610	CFI	ENSG00000205403
3684	hsa04610	ITGAM	ENSG00000169896
3687	hsa04610	ITGAX	ENSG00000140678
3689	hsa04610	ITGB2	ENSG00000160255
3818	hsa04610	KLKB1	ENSG00000164344
3827	hsa04610	KNG1	ENSG00000113889
4153	hsa04610	MBL2	ENSG00000165471
4179	hsa04610	CD46	ENSG00000117335
462	hsa04610	SERPINC1	ENSG00000117601
5054	hsa04610	SERPINE1	ENSG00000106366
5055	hsa04610	SERPINB2	ENSG00000197632
5104	hsa04610	SERPINA5	ENSG00000188488
5265	hsa04610	SERPINA1	ENSG00000197249
5270	hsa04610	SERPINE2	ENSG00000135919
5327	hsa04610	PLAT	ENSG00000104368
5328	hsa04610	PLAU	ENSG00000122861
5329	hsa04610	PLAUR	ENSG00000011422
5340	hsa04610	PLG	ENSG00000122194
5345	hsa04610	SERPINF2	ENSG00000167711
5624	hsa04610	PROC	ENSG00000115718
5627	hsa04610	PROS1	ENSG00000184500
5648	hsa04610	MASP1	ENSG00000127241
623	hsa04610	BDKRB1	ENSG00000100739
624	hsa04610	BDKRB2	ENSG00000168398
629	hsa04610	CFB	ENSG00000243649
7035	hsa04610	TFPI	ENSG00000003436
7056	hsa04610	THBD	ENSG00000178726
710	hsa04610	SERPING1	ENSG00000149131
712	hsa04610	C1QA	ENSG00000173372
713	hsa04610	C1QB	ENSG00000173369
714	hsa04610	C1QC	ENSG00000159189
715	hsa04610	C1R	ENSG00000159403
716	hsa04610	C1S	ENSG00000182326
717	hsa04610	C2	ENSG00000166278
718	hsa04610	C3	ENSG00000125730
719	hsa04610	C3AR1	ENSG00000171860
720	hsa04610	C4A	ENSG00000244731
721	hsa04610	C4B	ENSG00000224389
722	hsa04610	C4BPA	ENSG00000123838
725	hsa04610	C4BPB	ENSG00000123843
727	hsa04610	C5	ENSG00000106804
728	hsa04610	C5AR1	ENSG00000197405
729	hsa04610	C6	ENSG00000039537
730	hsa04610	C7	ENSG00000112936
731	hsa04610	C8A	ENSG00000157131
732	hsa04610	C8B	ENSG00000021852
733	hsa04610	C8G	ENSG00000176919
735	hsa04610	C9	ENSG00000113600
7448	hsa04610	VTN	ENSG00000109072
7450	hsa04610	VWF	ENSG00000110799
81494	hsa04610	CFHR5	ENSG00000134389
9002	hsa04610	F2RL3	ENSG00000127533
966	hsa04610	CD59	ENSG00000085063
10000	hsa04611	AKT3	ENSG00000117020
100137049	hsa04611	PLA2G4B	ENSG00000243708
10125	hsa04611	RASGRP1	ENSG00000172575
10235	hsa04611	RASGRP2	ENSG00000068831
103910	hsa04611	MYL12B	ENSG00000118680
10627	hsa04611	MYL12A	ENSG00000101608
10672	hsa04611	GNA13	ENSG00000120063
107	hsa04611	ADCY1	ENSG00000164742
108	hsa04611	ADCY2	ENSG00000078295
109	hsa04611	ADCY3	ENSG00000138031
111	hsa04611	ADCY5	ENSG00000173175
112	hsa04611	ADCY6	ENSG00000174233
113	hsa04611	ADCY7	ENSG00000121281
114	hsa04611	ADCY8	ENSG00000155897
115	hsa04611	ADCY9	ENSG00000162104
123745	hsa04611	PLA2G4E	ENSG00000188089
1277	hsa04611	COL1A1	ENSG00000108821
1278	hsa04611	COL1A2	ENSG00000164692
1281	hsa04611	COL3A1	ENSG00000168542
1432	hsa04611	MAPK14	ENSG00000112062
146850	hsa04611	PIK3R6	ENSG00000276231
196883	hsa04611	ADCY4	ENSG00000129467
207	hsa04611	AKT1	ENSG00000142208
208	hsa04611	AKT2	ENSG00000105221
2147	hsa04611	F2	ENSG00000180210
2149	hsa04611	F2R	ENSG00000181104
2207	hsa04611	FCER1G	ENSG00000158869
2212	hsa04611	FCGR2A	ENSG00000143226
2243	hsa04611	FGA	ENSG00000171560
2244	hsa04611	FGB	ENSG00000171564
2266	hsa04611	FGG	ENSG00000171557
23236	hsa04611	PLCB1	ENSG00000182621
23365	hsa04611	ARHGEF12	ENSG00000196914
23533	hsa04611	PIK3R5	ENSG00000141506
2534	hsa04611	FYN	ENSG00000010810
255189	hsa04611	PLA2G4F	ENSG00000168907
2770	hsa04611	GNAI1	ENSG00000127955
2771	hsa04611	GNAI2	ENSG00000114353
2773	hsa04611	GNAI3	ENSG00000065135
2776	hsa04611	GNAQ	ENSG00000156052
2778	hsa04611	GNAS	ENSG00000087460
2811	hsa04611	GP1BA	ENSG00000185245
2812	hsa04611	GP1BB	ENSG00000203618
2814	hsa04611	GP5	ENSG00000178732
2815	hsa04611	GP9	ENSG00000169704
283748	hsa04611	PLA2G4D	ENSG00000159337
2909	hsa04611	ARHGAP35	ENSG00000160007
2977	hsa04611	GUCY1A2	ENSG00000152402
2982	hsa04611	GUCY1A1	ENSG00000164116
2983	hsa04611	GUCY1B1	ENSG00000061918
340156	hsa04611	MYLK4	ENSG00000145949
3673	hsa04611	ITGA2	ENSG00000164171
3674	hsa04611	ITGA2B	ENSG00000005961
3688	hsa04611	ITGB1	ENSG00000150093
3690	hsa04611	ITGB3	ENSG00000259207
3708	hsa04611	ITPR1	ENSG00000150995
3709	hsa04611	ITPR2	ENSG00000123104
3710	hsa04611	ITPR3	ENSG00000096433
387	hsa04611	RHOA	ENSG00000067560
3937	hsa04611	LCP2	ENSG00000043462
4067	hsa04611	LYN	ENSG00000254087
4638	hsa04611	MYLK	ENSG00000065534
4659	hsa04611	PPP1R12A	ENSG00000058272
4846	hsa04611	NOS3	ENSG00000164867
5023	hsa04611	P2RX1	ENSG00000108405
5028	hsa04611	P2RY1	ENSG00000169860
51206	hsa04611	GP6	ENSG00000088053
5290	hsa04611	PIK3CA	ENSG00000121879
5291	hsa04611	PIK3CB	ENSG00000051382
5293	hsa04611	PIK3CD	ENSG00000171608
5294	hsa04611	PIK3CG	ENSG00000105851
5295	hsa04611	PIK3R1	ENSG00000145675
5296	hsa04611	PIK3R2	ENSG00000105647
5321	hsa04611	PLA2G4A	ENSG00000116711
5330	hsa04611	PLCB2	ENSG00000137841
5331	hsa04611	PLCB3	ENSG00000149782
5332	hsa04611	PLCB4	ENSG00000101333
5336	hsa04611	PLCG2	ENSG00000197943
54518	hsa04611	APBB1IP	ENSG00000077420
5499	hsa04611	PPP1CA	ENSG00000172531
5500	hsa04611	PPP1CB	ENSG00000213639
5501	hsa04611	PPP1CC	ENSG00000186298
5566	hsa04611	PRKACA	ENSG00000072062
5567	hsa04611	PRKACB	ENSG00000142875
5568	hsa04611	PRKACG	ENSG00000165059
5584	hsa04611	PRKCI	ENSG00000163558
5590	hsa04611	PRKCZ	ENSG00000067606
5592	hsa04611	PRKG1	ENSG00000185532
5593	hsa04611	PRKG2	ENSG00000138669
5594	hsa04611	MAPK1	ENSG00000100030
5595	hsa04611	MAPK3	ENSG00000102882
5600	hsa04611	MAPK11	ENSG00000185386
5603	hsa04611	MAPK13	ENSG00000156711
5739	hsa04611	PTGIR	ENSG00000160013
5742	hsa04611	PTGS1	ENSG00000095303
5906	hsa04611	RAP1A	ENSG00000116473
5908	hsa04611	RAP1B	ENSG00000127314
60	hsa04611	ACTB	ENSG00000075624
6093	hsa04611	ROCK1	ENSG00000067900
6300	hsa04611	MAPK12	ENSG00000188130
64805	hsa04611	P2RY12	ENSG00000169313
6714	hsa04611	SRC	ENSG00000197122
6786	hsa04611	STIM1	ENSG00000167323
6850	hsa04611	SYK	ENSG00000165025
